@format=row B6D2F1 BXD101 BXD102 BXD24 BXD29 BXD32 BXD39 BXD44 BXD45 BXD48a BXD53 BXD61 BXD63 BXD65b BXD66 BXD69 BXD73 BXD87 BXD90 BXD98 DBA/2J
Dhrsx 12.153243355 13.0850013533333 13.00283824 12.05443088 12.179662405 12.7118099 12.12925048 11.85889192 12.66044718 12.2138850133333 11.926864335 12.8819284166667 12.7891164516667 12.19045725 13.09604266 12.45359483 12.16250513 12.696376735 13.15952177 12.72659356 12.62124772
Dhtkd1 13.77243639 13.8486857155556 14.0977012216667 14.7886281133333 14.847716975 14.77696321 13.6452430566667 13.4895925633333 14.9182075133333 13.96362089 13.5216954833333 14.84958825 13.6162974388889 13.6163032266667 13.7763359466667 13.6782240266667 13.5167995166667 13.751234995 14.20189774 14.8081926033333 14.8890592783333
Dhx15 14.3277971916667 14.3805723666667 13.8334458416667 13.8573812633333 14.1433829633333 14.033146285 13.8647443433333 13.24946467 14.2006563266667 13.9397734722222 14.14598601 13.8017068455556 13.9372860527778 13.7938748083333 13.6092481933333 14.1171093633333 14.19722339 14.12305707 14.2610440933333 14.3815534566667 13.998946155
Dhx30 11.134714045 10.97244615 10.96971419 11.10018917 11.30026804 11.00692491 11.17140592 10.81055965 11.03480241 10.76052508 10.841642285 11.0384226233333 10.9800586266667 11.012259965 11.20124195 10.83780675 10.78627565 10.51947271 11.33752008 10.80908978 10.61127544
Dhx36 12.27528023 12.455420515 12.36799485 12.089126865 12.23184128 12.0688231775 11.950433555 12.022280205 12.151714035 11.972112325 12.100852405 12.052953375 11.9813084433333 11.927273685 12.21810502 11.77303573 12.250448755 12.2368635125 12.295267845 12.356380305 12.0658798325
Dhx9 13.2780399716667 12.9301886644444 13.195483215 13.3159695266667 13.0295543366667 12.9805159716667 12.7326106966667 13.10880105 13.2590180466667 13.1566025211111 13.2637344433333 12.9945264511111 12.9987912833333 12.83211719 12.92525357 12.3658626126667 12.5526963153333 13.2380669616667 13.0190387233333 12.8966212066667 13.0420604133333
Diap1 13.5676839075 13.50412691 13.2512981675 13.45887138 13.5371951625 13.300245 13.582902105 13.243413475 13.513279185 13.2796866533333 13.4566957125 13.2732297866667 13.3852396425 13.265775105 13.44487046 13.380326585 13.476149995 13.415150905 13.64960521 13.637372505 13.313088205
Dis3 13.5149556066667 13.61581397 13.0454209216667 13.1691655 13.3343099633333 13.069021 13.1065965533333 13.3390943633333 13.51405115 13.0554533777778 13.2408848483333 13.0882005233333 13.1544750088889 13.11314978 13.1093455533333 12.73553377 13.4239028133333 13.233216645 13.6182753266667 13.49603026 13.0921981
Dkc1 12.854281455 13.2300131088889 12.490472325 12.7610502733333 12.7286867833333 12.6245272766667 12.5236873 12.7198056566667 12.63546906 12.56270198 12.9770869716667 12.4497869777778 12.45807349 12.519071145 12.8357559633333 12.7693582333333 13.1678761033333 12.63768449 12.9709806233333 12.6081495166667 12.4640251916667
Dlat 14.1719325633333 14.3344829155556 14.1498328416667 13.9010639566667 14.3817173966667 14.305507515 14.30443754 14.2751056666667 14.37726855 14.2987824 14.3056540416667 14.4413520944444 14.2257583027778 14.2686223233333 14.68045677 14.3777975266667 14.4190612466667 14.44917195 14.4118540833333 14.4081766666667 14.3678389883333
Dld 15.31692101 14.8571032592222 15.2121690433333 15.46741666 15.2621759483333 15.5017230466667 15.4977214366667 15.26170447 15.7101026733333 15.3850294455556 15.4495604333333 15.3027917 15.0353032720556 15.0479932078333 14.835432519 14.8651497733333 15.25979607 15.8262764966667 15.6095832866667 14.9177316696667 15.791496495
Dlg1 13.280656055 13.1677275755556 13.0369232766667 13.2494911766667 13.1454416116667 13.0015354783333 13.04628817 13.10276793 13.46721776 13.1330526011111 13.1586346116667 13.0756963011111 13.0209503233333 12.8196914116667 13.0061458533333 13.2928927733333 13.22776356 13.418789205 13.25744423 13.2480487066667 13.2043106983333
Dlst 13.7901190783333 13.5143957096667 13.7882199633333 14.0106738266667 14.1274112633333 14.0238470216667 13.9075429566667 14.83065932 14.39253542 14.1574190877778 13.7051333538333 13.79767589 13.9786966229444 13.83060444 13.94184379 14.3944325266667 14.2558837 14.049647565 14.1094130433333 14.0144890966667 13.8938438133333
Dmd 12.2332322825 12.1535846166667 12.003324335 12.15262964 12.3686888075 12.23486445 11.51034461 12.06338259 12.07234767 12.25702195 12.1757503725 11.933057795 12.0557765475 11.9685930425 11.956635295 12.23858075 12.304838475 12.2058069275 12.12171311 11.81022653 12.1695824925
Dmgdh 13.0699687916667 12.4092002585556 12.7314040333333 13.2128580866667 12.9218724633333 13.0032470316667 12.7295038333333 12.90929553 13.4440122133333 13.1001599888889 13.16858228 12.8316723415556 12.7096711545556 12.2586252366667 12.8617522133333 13.37177305 13.5122841566667 13.4533531233333 13.50094311 13.5633852366667 13.19719696
Dnaja1 14.0645656433333 14.2005432488889 13.976198335 13.9876138966667 14.032565305 14.1333836483333 14.1346086966667 13.76807658 13.83080793 14.2645052611111 14.08613327 14.4276720655556 14.0707659383333 14.3232883466667 14.3271956833333 14.0046387766667 14.00367786 14.3021312266667 13.6775183733333 14.1401059766667 14.38410705
Dnaja2 11.736898791 11.9284445928889 11.868216075 11.370068972 11.8661348498333 11.6140397858333 11.5357349006667 11.6831543683333 12.0360032166667 11.8239987641111 11.564684293 11.8140143696667 11.5465573061667 11.536151087 11.3072202193333 11.6789370766667 11.7370910823333 12.0269875218333 11.1730789173333 11.6992946846667 11.765537638
Dnaja3 13.99084033 13.9658607622222 13.8983497133333 13.83602293 13.8661598766667 13.7316514166667 13.7371510233333 13.7095738933333 14.0195521866667 13.8051753788889 13.73700989 13.8710163366667 13.7902521527778 13.7831167016667 14.1035352266667 13.7910683166667 13.9685611533333 14.00787528 14.01231261 13.8221851166667 13.7587507583333
Dnajb1 11.8046429175 12.3857941266667 11.66483201925 11.74355011 11.743028095 11.589995259 11.54047538 11.5713249635 11.79942846 11.75999462 11.283032483 11.816976 11.54438696625 11.82059218 11.983168165 11.797030855 11.929396885 11.63930513675 12.219805745 11.340503602 11.6640261875
Dnajb11 13.7525778733333 13.7499546133333 13.5863522383333 13.49511051 13.4123166183333 13.3669281516667 13.3898184033333 13.14833877 13.4860186033333 13.2157334833333 13.491898055 13.20633354 13.2644679838889 13.232931805 13.1172213766667 13.46434676 13.32490939 13.1185527483333 13.3826828033333 13.5783318233333 13.2814109033333
Dnajb2 13.1467658725 13.1258887733333 12.755120165 12.85378266 13.0860035125 12.9988783525 13.04393013 12.881765395 12.78706528 13.1363818566667 13.21759508 13.1113103183333 13.2303126066667 12.9892315325 13.06737728 13.09885885 12.942408455 12.92031508 13.164881995 13.12481988 13.1359448475
Dnajb4 12.605209135 12.67565925 12.683795135 12.19862187 12.397661645 12.257735105 12.45533675 12.36868711 12.39328011 13.1593965466667 12.58202836 12.9102025466667 12.3990198833333 12.13241964 12.20174914 12.57760797 12.72624926 14.089099645 12.5623311 12.81875442 13.545269975
Dnajc10 11.3861146125 11.6053805066667 10.91754432 11.468430765 11.228001125 10.957367245 11.088750665 9.552504164 10.907824075 10.9721619833333 11.092573695 11.0140295916667 10.8057297375 10.57239727625 11.18058923 10.638946415 11.377186285 10.97062467 10.983246455 11.03276908 11.354883045
Dnajc11 13.7253737933333 13.9867063111111 13.7820416733333 13.7843583233333 13.6464711316667 13.6367703166667 13.71590775 13.5034760733333 13.7661661166667 13.6336293222222 13.8774126033333 13.8230683744444 13.7668687577778 13.5841123283333 14.0368350866667 13.69131346 13.70884322 13.7248961316667 13.75662079 13.7388989866667 13.5452626983333
Dnajc19 14.3463260775 14.393755185 14.22185822 14.543352365 14.5424966925 14.62116125 14.55299486 14.51753811 14.5415701 14.509550085 14.260022985 14.463359415 14.6364885616667 14.642754135 14.68487401 14.322873765 14.379251065 14.6799660425 14.241625835 14.51594386 14.62401925
Dnajc3 13.4499629916667 13.0681848311111 13.2632471566667 13.0069695433333 13.2059499033333 13.1598238433333 13.3286039733333 13.01570123 13.3190052166667 13.0811874177778 13.0946517133333 13.0274315277778 13.0751291011111 13.0200616116667 13.19087491 12.9602890966667 13.30181933 12.920294515 13.1445904333333 13.1933113133333 13.1403171816667
Dnajc7 12.611243145 12.9041486133333 12.24968988 12.35587626 12.409370085 12.2453605625 12.150409285 12.14647723 12.40077981 12.3703179983333 12.551963015 12.2423260816667 12.4212398808333 12.208094675 12.131019005 12.330256595 12.351232485 12.2516938375 12.38224824 12.592178725 12.4333682825
Dnm1l 13.8876321233333 13.8161321222222 13.6542119116667 13.6130441633333 13.5906260583333 13.5242436133333 13.4078633633333 13.5823178933333 13.9781318533333 13.5312992233333 13.2812716616667 13.4293099277778 13.6734905616667 13.3285319233333 13.39310749 13.7073057 13.7572967133333 13.7152678116667 13.7919315 13.96145984 13.5399561516667
Dnm2 12.5463433916667 12.6963238011111 12.589886095 12.3095779333333 12.3070876883333 12.22629607 12.1852220066667 12.18698966 12.4772052233333 12.2579173866667 12.2445040833333 12.1921840622222 12.2630563832778 12.2616236016667 12.3135939133333 12.3763462 12.33949486 12.2767214383333 12.2759827 12.1980820466667 12.1663801116667
Dnm3 13.5694087733333 13.6484664722222 13.362045315 13.1120929233333 13.1206804966667 13.0975827983333 12.7905627233333 12.9087436866667 13.5384567066667 13.0872850333333 13.14987066 12.9954856322222 13.078714125 13.1087462233333 12.9352802966667 13.45627844 13.3158572833333 13.2296232633333 13.49776457 13.3081504666667 13.101432945
Dnmt1 12.6288952983333 13.2935137488889 12.655784985 12.7094476066667 12.6392105833333 12.7260873566667 12.5842446966667 12.4621136033333 12.80035769 12.7207569511111 12.59761504 12.6966359 12.6895817333333 12.72930233 12.8097431833333 12.6354490733333 12.8429134933333 12.8063516916667 12.6506102233333 12.6961441466667 12.9563029083333
Dnpep 14.5460294383333 14.2888071688889 14.29745981 14.38794041 14.2926461283333 14.6279743783333 14.47071854 14.6669350866667 14.4841818066667 14.5929794444444 14.371417645 14.3373180633333 14.4020582444444 14.3545564166667 14.0195302233333 14.21429146 14.09639612 14.45642379 14.4674711166667 14.3026325366667 14.692340015
Dnph1 13.523579015 13.5291547866667 13.454677185 13.52687939 13.33165175 13.290220205 13.15132124 13.39453063 13.40120132 13.19983655 13.80591505 13.0707606566667 13.2125686416667 13.07260415 12.91310856 13.4576609 13.47641717 13.380736935 13.41215161 13.20394124 13.29709776
Dnttip2 15.00656497 15.0037177633333 14.15849582 15.01605981 14.870398715 14.59944855 14.40466888 14.48317704 14.72243901 14.7630126433333 15.173257405 14.4353478633333 14.638267415 14.236240705 14.23582619 14.74270583 17.08057537 14.8370355 14.62780847 14.62686905 14.5091749
Dock7 13.53965312 14.0576034833333 13.910261545 13.85705625 13.76926392 13.87978984 13.8348933 13.53708011 13.67136344 13.35402839 13.323388025 13.7665149833333 13.8080388233333 14.234772295 14.49915463 13.20975329 13.22899197 13.19967909 13.43107247 13.78802284 13.34532854
Dph5 11.21194019 10.0735833953333 11.215946355 11.29569042 10.925508425 11.09099309 10.84016443 10.62409827 11.61156851 11.2354728166667 10.96428588 10.52353414 10.6883355528333 11.31066948 10.52762719 11.73461357 9.964520968 11.769858685 11.51770578 11.55148708 11.59510569
Dpm1 12.8028794175 12.87632946 12.81230864 12.515391755 12.9622332025 12.4862900325 12.419880615 12.332400645 12.94690386 12.7336776866667 12.694810945 12.773633725 12.5732021358333 12.6440120675 12.57409733 12.77357647 12.770991855 12.7860893825 12.990815815 12.63313917 12.825377435
Dpm3 14.184949605 14.1493879033333 13.81562959 14.00402694 13.85676274 13.92003349 14.0051471 13.84759925 13.96445016 13.6431652666667 14.380927735 13.7117236966667 13.981673515 13.90593965 13.56673999 14.28126766 14.12641841 13.757621555 14.2889473 14.42285412 13.79418619
Dpp3 13.8576515716667 13.76457963 13.946398135 13.9507629666667 13.69411052 13.8140080166667 13.83061101 13.78093807 13.9496445766667 13.8172570788889 13.5659903583333 13.61648088 13.4152150958889 13.641734305 13.5465400833333 13.35350237 13.47829788 13.872676845 13.6371823766667 13.8938736366667 14.00946949
Dpp4 14.008364415 14.2030057044444 14.0100229266667 13.4534206166667 13.98915176 13.94903025 13.67505309 13.9215071566667 14.4175436666667 13.8167882455556 14.2344852683333 13.8760101788889 13.7017776011111 14.1284061083333 14.0584445366667 13.93602196 14.1825050633333 13.9785362233333 14.0538281966667 14.0107020566667 13.859174795
Dpp7 13.9620033466667 14.0617149455556 13.8317210566667 14.18100761 13.6027360983333 14.1635775283333 13.48038523 13.9191201566667 13.5968937966667 13.4783764477778 13.9721985883333 13.7930623522222 13.3705498205556 13.9779242516667 13.55458144 13.71267603 13.68905933 13.8427831016667 14.1106598166667 13.7828296633333 13.983722575
Dpyd 14.22230616 14.6988793422222 15.5933214233333 15.38364993 15.1082273866667 15.2721824833333 15.40510323 15.04719523 15.0551092233333 15.1286624588889 14.911480195 15.4749775555556 15.2728649788889 15.20792723 14.9652908366667 15.2421063 14.78322256 15.0121743583333 15.05922697 15.1176214633333 15.538628865
Dpys 15.649071225 15.2007342933333 15.5894209666667 14.9361750233333 15.4310038933333 15.4390997183333 15.7406448966667 15.9621601733333 15.5586699066667 15.8869098066667 15.5717907433333 15.3210109077778 15.2040262794444 15.5715768366667 15.2523106333333 15.73520985 15.7273117733333 15.6499221933333 15.4652520166667 15.7260059166667 15.4327725616667
Dpysl2 14.4506802666667 14.2481730744444 13.603984935 14.1733451 13.9430106 13.8395705116667 13.61354759 13.79285001 13.9585367533333 14.0830629711111 13.725037145 13.6312916622222 13.8049663444444 13.667310325 13.5382897866667 13.8615098633333 13.9088407866667 13.9967917583333 13.72501715 13.94542073 14.1192302183333
Dpysl3 13.383370205 13.67031093 12.744414745 12.89024914 13.027466195 12.64645898 12.70649498 12.98452147 13.76093092 12.86373961 12.774278275 12.56932188 12.9026112633333 12.428068195 12.9444336 13.12265675 13.00986747 13.039992505 13.45134713 13.36264357 12.99205306
Dpysl4 18.01637375 16.6326875466667 17.6498039 17.60929019 17.962322605 18.22705624 18.14961928 18.32943695 17.87199115 18.1989206833333 18.30720807 17.9128181966667 17.83789859 18.35433404 18.05704132 17.96609319 18.1798865 17.89318268 18.33151003 18.029963 17.84581926
Drap1 14.338300825 14.02924655 13.288084105 13.94427103 13.70411892 13.50015481 13.45057276 13.56963901 13.94127111 13.7497550433333 13.873469085 13.50812283 13.669270185 13.375377245 13.54296954 14.08877038 14.15587598 13.788092035 13.96948708 13.93618774 13.61681426
Drd5 16.632423105 15.82197345 15.867612475 15.87468699 16.554597545 16.641619685 17.02702689 17.37724491 16.86233316 17.0027972433333 15.86191093 16.62314156 17.0721860316667 16.194256205 16.39204599 17.1101121 17.26408381 17.201534195 16.74638204 16.66730033 16.86653558
Drg1 13.3174579283333 13.6371002977778 13.2156123683333 13.2187959466667 13.4068979033333 13.0735338483333 12.6643814033333 13.24603538 13.49498965 13.4283361755556 13.2259227533333 13.3918408422222 13.186819315 13.2232813066667 13.33316567 13.2820824933333 13.3060543633333 13.2851884 13.1954868133333 13.33200447 13.313624915
Drg2 11.6262362515 11.7157710261667 11.69735260775 11.7422386255 11.76473699175 11.39838843 11.6555667305 11.2075552905 11.811049156 11.5717275678333 11.34777235425 11.4963167528333 11.2924114840833 11.45533094 10.856018591 11.3243058885 11.646059237 11.76996585375 11.692083319 11.2586735205 11.68853828125
Dsc2 13.785397615 14.0834384666667 12.78724642 14.11450091 13.81556748 13.43056022 13.83576349 13.30926863 13.7565612 13.8979640866667 14.256283685 13.4787575666667 13.6535144433333 13.393753335 13.32186081 13.81747723 14.21382672 13.797654195 14.01560279 13.7578226 13.76576188
Dsg2 12.70613731 12.1111096966667 12.548262935 12.44432483 12.537502795 12.106182825 12.24836313 12.01520195 12.22860873 12.1747189233333 12.49561549 12.3438293433333 12.2280781583333 12.22936666 12.19386763 12.35616765 12.79808495 12.46630476 12.41083753 12.59612237 12.37274223
Dsp 13.3983998 13.2717932855556 13.5385889283333 13.3967117033333 13.8003796416667 13.070265375 13.0560643033333 13.43877751 13.6003093466667 13.5861843011111 13.82873704 13.5837726355556 13.0892416238889 13.2357558883333 13.30653864 13.1844636633333 13.9927374433333 13.187067975 13.1155829066667 12.9832127966667 13.5215169383333
Dstn 13.756548015 13.4251355722222 13.4216120366667 13.2434531833333 13.4426930766667 13.4059607416667 13.4221044833333 13.56675073 13.2503931666667 13.4844298044444 13.59002815 13.1477044155556 13.4482241155556 13.2454078266667 13.03554313 13.89520669 14.3017915 13.61226852 13.54335583 13.40441142 13.2861236183333
Dtd1 12.12506389 11.79840314 11.376769005 11.74331327 11.82378342 11.79583111 11.94130272 12.27024567 11.92044528 11.8905805333333 11.47261071 11.4605618 11.6713515346667 11.391906445 11.28786904 12.45758128 12.46125629 11.78938506 12.10419349 12.05933116 11.75991287
Dtx3l 12.955585705 12.74692437 13.3765699225 12.76910949 13.07365304 13.1807292625 12.913588595 13.270828055 13.23315856 13.1491510433333 12.9492885125 12.68270401 12.78439263 12.67855346 12.832427375 12.978880985 12.320444455 12.809770435 12.39402169 12.683376565 12.84440153
Dtymk 13.555584355 13.7485033366667 13.48948708 13.60861782 13.43127547 13.46474782 13.38945869 13.28995182 13.62561924 13.3559595433333 13.45142126 13.4025080833333 13.58342801 13.46569939 13.17945561 13.34355638 13.61465127 13.57472439 13.50736823 13.61669279 13.55865868
Dusp23 13.13574767 12.61708988 12.63893145 12.84245834 13.24681114 12.510744135 12.56938468 13.17719562 13.31337414 12.71890068 13.26380193 12.5554013233333 12.9959180383333 13.15346854 12.96676178 12.34019194 13.08649969 13.17535599 13.2974609 12.80081634 12.71294886
Dusp3 12.555668835 12.1703173535556 12.4702004766667 12.74663532 12.2873498453333 12.2954253216667 12.48049972 12.24951487 12.8761719433333 12.36086091 12.7286447916667 12.0124680648889 12.0499483192222 11.7683821058333 11.4090439893333 12.39147997 12.0314350703333 12.5523075233333 12.4036199966667 11.5793399366667 12.5659635766667
Dync1h1 12.779233445 12.7643621314444 12.4848045183333 12.5227584633333 12.541097245 12.2351151183333 12.4734401 12.26116438 12.66454689 12.57396287 12.7814193333333 12.1317389512222 12.2998725378889 12.3550274583333 12.3732217166667 12.1543078533333 12.34928808 12.3792396383333 12.6447825533333 12.29684029 12.4335454533333
Dync1i2 12.944867655 12.9194554411111 12.35968893 12.6533542966667 12.7037598516667 12.37239511 12.25858767 12.4289059266667 12.51775036 12.6464042744444 12.5756616566667 12.2745219888889 12.5265428444444 12.2861312366667 12.1776224133333 12.71458226 12.9600071833333 12.58707718 12.83958946 12.58052742 12.3700357966667
Dync1li1 13.4022309616667 13.5334672866667 13.1603481616667 13.2146015366667 13.2587690033333 13.0658986933333 13.04330647 13.0582861233333 13.24538922 13.1856584977778 13.2043040333333 12.8202903311111 13.1905282711111 12.8741591583333 12.9538904933333 13.22069092 13.4226916866667 13.1782088616667 13.4414069833333 13.3392776066667 12.9451783166667
Dync1li2 12.88773491 13.2923169866667 12.7277481575 13.0208672 12.9811410175 12.78896057 12.91050495 12.65628249 12.74746737 13.001534825 12.8254867675 12.9660589033333 12.9511027808333 12.718728015 12.973909365 12.94633806 13.00287998 12.867174615 13.01189128 13.017289635 12.961049865
Dynll2 13.4771327166667 13.8773426722222 13.8098237466667 13.5308629333333 13.772449435 13.89579031 14.02714143 14.0977417866667 13.9815899966667 14.3212913333333 14.1192650716667 14.3099995811111 13.9319292188889 13.8926903583333 13.8684127366667 13.99231653 14.07101194 14.5275245916667 14.16128083 14.05152249 14.4757430833333
Dynlrb1 14.808798275 15.1918037133333 14.84313253 14.85408586 14.86934937 14.760531525 14.88530124 14.77633274 14.9533257 14.9303515333333 14.44309089 15.23260805 14.9701518383333 14.89881288 15.26375306 14.65314442 14.63076862 14.86194608 14.66286758 14.65870196 14.932136035
Dynlt3 14.40175122 13.8104281266667 14.00882902 13.95131049 13.948166375 13.110728585 14.04802925 13.78011157 14.00276176 13.9171419866667 13.4190244 13.9873598666667 13.999376605 13.969392745 13.88941601 14.44739398 12.27733801 13.938831885 14.03742769 13.61454124 13.896150275
E430025E21Rik 14.344087805 14.07103433 14.398903285 14.40942926 14.25932876 14.404259225 14.27212987 14.00063338 14.11839837 14.2227315266667 14.623341505 14.2842593033333 14.2215152883333 14.26753093 14.02312579 14.40272922 14.45493725 14.436864835 13.99108139 14.09508565 14.308095255
Ebp 16.215828255 15.4575682333333 15.66428897 16.2686339566667 16.0013068533333 15.77916076 16.18380601 15.8161613033333 15.8622289633333 15.68313939 15.6607788333333 15.6851229544444 15.9752065894444 15.712377575 15.8401730133333 16.0717797833333 15.83902713 15.3424331633333 16.12964968 15.93697487 15.5401554383333
Ebpl 14.28111308 13.9783955033333 13.889870955 14.15575731 14.43779422 14.19563663 14.40200788 14.37254292 14.06522756 13.8213635933333 13.68660546 14.33732294 13.9976271 13.96320256 14.35398675 13.98680927 14.23728347 14.09484105 14.64914106 14.32305494 14.457787395
Ech1 14.1365172683333 13.9546523644444 13.9730853333333 14.0728777533333 14.0623331016667 14.3317265733333 14.34500005 14.4722125433333 14.2860345466667 14.0444675377778 14.1636107433333 13.8405283211111 14.0807088488889 13.98076248 13.99383382 13.7696288866667 14.3809611633333 13.969390255 13.9861121533333 14.1503280366667 13.9239875033333
Echdc1 14.7952100133333 14.46889542 14.5951960933333 14.3963304633333 14.5719619983333 14.6962017383333 14.6538291066667 14.659577 14.6048367266667 14.6959429444444 14.59548134 14.5444853077778 14.7088036011111 14.706569335 14.7197351966667 14.7077114466667 14.44803459 14.5713659666667 14.6588504866667 14.5664312733333 14.6496607483333
Echdc2 14.7010070316667 14.2269407711111 14.8153133933333 14.90511356 14.8648584 14.592933195 14.59988207 14.91790441 14.79944671 14.5275872344444 14.66698215 14.1800400066667 14.5207802672222 14.477935545 14.66962889 14.8116238233333 15.15976735 14.72503183 14.94861207 14.9653823933333 14.6528160366667
Echdc3 14.4990491816667 14.4072662844444 14.46204774 14.2731662666667 14.5455648 14.7108566983333 14.4744751866667 14.6097558866667 14.8581135066667 14.4575368188889 14.6380890433333 14.6336404033333 14.6148082783333 14.5650736633333 15.1637652233333 14.3373194233333 14.4813363233333 14.2398000433333 14.8752370166667 14.8631724 14.365104755
Echs1 14.7975973833333 14.4337189622222 14.35196314 14.8050566833333 14.757091895 14.69437895 14.6549609633333 15.2151403133333 14.75039321 14.8333701844444 14.8992123466667 14.5662784666667 14.7945988355556 14.5230325433333 14.6060205966667 14.9112559933333 15.13795538 14.71572432 15.0575805033333 14.78842317 14.6477822233333
Eci1 15.1720290633333 14.089957917 14.4197441586667 15.3740593733333 14.6584295861667 14.9678447323333 14.1287394273333 16.18269932 15.0742997033333 15.3803551488889 15.543329825 14.2692830075556 14.8303742799444 14.1280651498333 14.1188392666667 15.5600086533333 15.9263649833333 14.963964695 14.9144401433333 14.446262585 14.985403925
Eci2 13.0200318133333 13.1014289311111 13.097881325 13.4870523233333 13.48845278 13.5068807733333 13.3277741833333 13.1690973333333 13.5998478833333 13.4977747188889 13.3405202633333 13.1699613144444 13.2697656683333 13.2426921433333 13.1502831933333 13.3584397033333 13.6734544666667 13.7489289133333 13.5368641733333 13.9044175366667 13.3334400666667
Ecm1 14.709268555 14.229507925 14.34884953 14.491255785 14.422834535 14.61118741 14.225753645 14.35773977 14.6528469 14.4671684666667 14.2974806175 14.21115911 14.29307178 14.3282019 14.280271635 14.849184905 14.40355226 14.5771041925 14.57049238 14.62669901 14.47550903
Ecsit 11.2806271315 10.9650341755 12.0032857 11.396337315 10.83812352475 11.23339463175 12.477604415 10.958186925 11.515338505 11.449605705 11.75803189 11.019258587 11.00883587575 11.497276455 9.364165378 10.811528137 10.6990285065 12.1960939925 10.9796562305 10.6850830425 12.17907306
Edf1 13.7178427525 13.7575614083333 12.973833745 13.602872585 13.4544117275 13.3305100025 13.17478923 13.733171655 13.30767627 13.5645646433333 13.27902763 13.3402515266667 13.4727920758333 12.8828396025 13.32917281 13.66047403 13.700830655 13.49384882 13.62515962 13.38322975 13.4054644325
Eea1 12.8963355733333 12.8532010555556 12.5313543733333 12.8178173533333 12.7131941183333 12.66851572 12.5675902766667 12.8712026166667 13.0076806933333 12.6705848911111 12.8695297533333 12.3671178455556 12.6324728077778 12.5635980616667 12.4093936066667 12.8835601066667 12.95481038 12.7781372866667 13.0407499166667 12.9827628533333 12.5213144616667
Eef1a1 15.2413703483333 15.4608026955556 15.3521958 14.8149856733333 15.1094182733333 14.700576655 14.8497915766667 15.1621232533333 14.9570871666667 14.7122122988889 14.72922897 15.0293480588889 14.8281231105556 14.863671025 15.5847023633333 14.9503279566667 15.1142344566667 14.86540792 15.3051533633333 14.75875697 14.7127269833333
Eef1a2 17.8229782133333 17.8498071088889 17.68764278 17.8032775233333 17.827510345 17.6417450016667 17.5741088733333 17.5605384133333 17.50109163 17.5945947455556 17.5140357283333 17.38633803 17.5445641583333 17.509956235 17.5807857466667 17.6497659433333 17.7849928333333 17.5230387083333 17.7254823133333 17.52842378 17.39303309
Eef1b2 15.8016056483333 15.7365154544444 15.8463032566667 16.1312966866667 15.649410715 15.65590286 15.44537216 15.2462004133333 15.6590733733333 15.3646543322222 15.7380871966667 15.5312945566667 15.4713821816667 15.47499445 15.7325962333333 15.4667590366667 15.7271033266667 15.5131331333333 15.5731476366667 15.65666981 15.3689203366667
Eef1d 15.815598365 15.7611913088889 15.5047743766667 15.6565553766667 15.4885129416667 15.5139163083333 15.3034569 15.28877603 15.6938615666667 15.3530589222222 15.6767008833333 15.3285128788889 15.4509773672222 15.2979629066667 15.49904317 15.4945735066667 15.5598234533333 15.2997317583333 15.54797572 15.62522813 15.2624616716667
Eef1e1 11.3472380345 10.8454239475 11.39915555125 11.116105914 10.8427061055 10.51787653575 11.120602061 11.609323955 10.570496451 11.176198202 11.5156003095 10.1898456875 10.41083903475 9.98910568725 9.736721879 11.2624437085 11.0848105655 10.98073069975 10.108217259 9.6010361945 10.8043892435
Eef1g 13.6038172733333 13.6791143788889 13.8022584233333 13.8109059633333 13.67821165 13.5664580916667 13.46657633 13.2607087033333 13.7226006466667 13.3809336333333 13.64589316 13.4336139377778 13.3784378038889 13.5130103883333 13.5141176633333 13.24177522 13.2507510633333 13.5509969716667 13.27585864 13.16987205 13.5904942233333
Eef2 17.820493775 17.2674656966667 17.5643574733333 17.9251402066667 17.5983980883333 17.4222710333333 17.5180944433333 17.46710053 17.2934679966667 17.3627666533333 17.6214851766667 17.3432391377778 17.5217628722222 17.37494196 17.4309202133333 17.4484124633333 17.4670571366667 17.2598152483333 17.3769923633333 17.3513957466667 17.4251471633333
Eefsec 13.677783805 13.7593009077778 13.46832476 13.1812651533333 13.525361945 13.2585138516667 13.1708637666667 12.9828651466667 13.4221225666667 13.3230177511111 13.41315205 13.3732746977778 13.3247238005556 13.332584515 13.3688355233333 13.00772053 13.2299671366667 13.0153583216667 13.8949759233333 13.09811923 13.41597951
Efhd2 14.1091956816667 14.6737957088889 13.4377570283333 14.2714204833333 14.0650393816667 13.98262143 13.8974671433333 13.6042405733333 13.84340266 13.79369229 13.5509945483333 13.4526848433333 13.5621256 13.5181701733333 13.3308436 14.18413355 14.19300992 13.5497316866667 13.9980619733333 13.7191746833333 13.817505205
Eftud1 12.741554935 13.0133849655556 12.6533037633333 12.5268675 12.6983437416667 12.494373645 12.3708626366667 12.5416112033333 12.77773645 12.3612122222222 12.55734453 12.5926919644444 12.6279508133333 12.3470972033333 12.6901935766667 12.23916241 12.2770429766667 12.6189389766667 12.6686048 12.7265132333333 12.61962634
Eftud2 13.3664416333333 14.0204699744444 13.25553206 13.3040155366667 13.5912302983333 13.3553055383333 13.2962115433333 12.7843025 13.54101258 13.0821248322222 13.2792945633333 13.1380009855556 13.0778825738889 13.0659796566667 13.2463368933333 12.90817716 13.3301946233333 13.2226094066667 13.5652621266667 13.05171491 13.33485732
